"Part";"Value";"Device";"Package";"Description";"DESIGNER";"PROD_ID";"REV";"VALUE";
"J42";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J43";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J44";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J45";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J46";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J47";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J48";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J49";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J50";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J51";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J52";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J53";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J54";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J55";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J56";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J57";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J58";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"J59";"PAD.4X.6";"PAD.4X.6";"MODULE_PAD";"";"";"";"";"";
"L1";"2.2μH";"2.2μH-0805_WIDE-2.2μH-1.7A-0.14OHM";"0805-WIDE";"2.2μH Inductor";"";"NDUC-14234";"";"2.2μH";
"L2";"1.0μH";"1.0μH-0805_WIDE-1.0μH-1.45A-0.106OHM-1.0MM_H";"0805-WIDE";"1.0μH Inductor";"";"NDUC-14375";"";"1.0μH";
"L3";"2.7nH/?%/900mA/70mOhm";"INDUCTOR-0402_TIGHT-2.7NH";"0402-TIGHT";"Inductors";"";"NDUC-14236";"";"2.7nH/?%/900mA/70mOhm";
"L4";"2nH/?%/200mA/300mOhm";"INDUCTOR-0402_TIGHT-2.0NH";"0402-TIGHT";"Inductors";"";"NDUC-14238";"";"2nH/?%/200mA/300mOhm";
"LOGO1";"SFE_LOGO_FLAME.05_INCH_INTERNAL";"SFE_LOGO_FLAME.05_INCH_INTERNAL";"SFE_LOGO_FLAME_INTERNAL_0.05";"SparkFun Flame Logo";"";"";"";"";
"R2";"0";"0OHM-0402T-1/10W";"0402-TIGHT";"0Ω resistor";"";"RES-14244";"";"0";
"U1";"AMBIQ-APOLLO3KBR";"AMBIQ-APOLLO3KBR";"BGA-81-5X5MM";"";"";"IC-14228";"";"";
"Y1";"32MHz";"CRYSTAL-32MHZ-SMD-2.0X1.6MM";"CRYSTAL-SMD-2.0X1.6MM";"32MHz Crystal";"";"XTAL-13459";"";"32MHz";
